TireProductionID,timestamp,batch_id,recipe_id,press_id,machine_id,shift,ambient_temp_c,ambient_humidity_pct,compound_batch_age_hr,mixer_energy_kwh,cure_temp_avg,cure_temp_std,cure_pressure_avg,cure_time_sec,tread_thickness_mm,sidewall_thickness_mm,tire_weight_kg,uniformity_rfv,uniformity_lfv,runout_mm,balance_g,visual_score,defect_flag,defect_type,defect_probability_true
TIRE_0008896,2025-02-27 22:47,BATCH_00383,RCP_029,PRESS_05,MACH_08,Night Shift,30.51,33.87,30.88,124.56,167.87,1.19,18.94,1096.0,7.69,5.35,11.19,5.82,6.73,0.94,12.02,4,0,OK,0.046338506544660416
TIRE_0008897,2025-05-28 5:51,BATCH_00096,RCP_009,PRESS_11,MACH_04,Day Shift,18.21,43.75,24.57,120.4,177.99,2.02,18.15,978.0,8.16,5.7,11.57,11.88,9.69,0.73,19.48,4,0,OK,0.20162884121228572
TIRE_0008899,2025-05-05 7:56,BATCH_00203,RCP_015,PRESS_02,MACH_03,Day Shift,18.46,75.5,18.13,102.9,175.26,1.63,17.12,914.0,7.31,5.54,10.89,12.14,7.77,0.9,27.51,3,0,OK,0.17973479880050158
TIRE_0008900,2025-02-06 0:06,BATCH_00376,RCP_003,PRESS_05,MACH_08,Night Shift,28.79,39.89,17.97,118.38,180.63,2.08,20.56,1078.0,7.34,5.32,11.56,8.44,6.58,1.17,14.81,5,0,OK,0.055691628711288334
TIRE_0008901,2025-02-27 12:34,BATCH_00064,RCP_030,PRESS_03,MACH_03,Night Shift,24.38,49.32,0.0,124.75,167.91,1.58,16.72,944.0,8.04,5.23,10.77,9.14,9.19,0.69,0.95,4,0,OK,0.09801325806251177
TIRE_0008902,2025-01-30 15:09,BATCH_00273,RCP_005,PRESS_09,MACH_05,Evening Shift,24.47,37.18,11.63,142.49,177.34,2.68,17.28,1106.0,8.01,5.74,11.51,8.13,8.41,1.09,15.88,5,0,OK,0.03539320596556341
TIRE_0008904,2025-04-25 1:27,BATCH_00154,RCP_009,PRESS_03,MACH_03,Day Shift,18.82,58.81,13.91,113.74,169.85,2.15,17.08,852.0,8.01,4.67,11.5,11.21,7.83,1.03,0.0,4,0,OK,0.16076958330233054
TIRE_0008905,2025-06-17 9:33,BATCH_00197,RCP_011,PRESS_05,MACH_08,Evening Shift,19.32,42.78,17.19,138.9,168.56,2.84,20.92,970.0,7.72,5.03,11.32,11.95,7.9,1.29,31.03,4,1,Crack,0.7791292618916688
TIRE_0008908,2025-04-05 23:05,BATCH_00235,RCP_015,PRESS_09,MACH_05,Evening Shift,19.78,47.78,0.0,120.16,176.05,1.92,19.81,968.0,8.67,5.21,11.57,10.27,8.57,0.7,23.35,5,0,OK,0.24662420046998026
TIRE_0008909,2025-02-01 21:59,BATCH_00132,RCP_017,PRESS_03,MACH_08,Night Shift,28.83,36.36,15.61,131.88,174.89,0.82,17.7,869.0,8.19,5.73,11.91,9.18,2.85,0.51,7.78,4,0,OK,0.19736369792508696
TIRE_0008910,2025-05-05 9:20,BATCH_00112,RCP_024,PRESS_08,MACH_03,Night Shift,16.88,57.1,14.55,112.34,177.83,2.35,16.8,887.0,8.63,4.51,11.84,9.18,7.91,0.66,27.89,4,0,OK,0.1036572519001588
TIRE_0008912,2025-03-24 1:11,BATCH_00193,RCP_019,PRESS_06,MACH_04,Night Shift,23.43,59.54,16.04,142.45,176.16,1.52,18.31,1018.0,7.85,5.16,11.42,7.66,9.46,0.69,6.79,5,0,OK,0.14885534374704507
TIRE_0008914,2025-01-08 5:01,BATCH_00332,RCP_012,PRESS_02,MACH_05,Night Shift,27.02,47.49,8.44,117.67,177.51,1.46,15.98,951.0,8.0,5.24,10.72,11.25,7.52,0.63,19.48,5,0,OK,0.2287220358919381
TIRE_0008916,2025-02-10 6:47,BATCH_00059,RCP_023,PRESS_11,MACH_04,Day Shift,27.8,53.55,11.31,111.22,172.52,1.04,20.06,945.0,8.89,4.95,11.18,6.27,6.79,0.59,15.07,4,0,OK,0.14298382729499828
TIRE_0008917,2025-06-20 11:01,BATCH_00052,RCP_006,PRESS_09,MACH_06,Day Shift,19.8,52.92,28.18,116.96,175.61,2.43,20.22,1025.0,8.3,4.92,11.86,8.07,8.06,0.94,18.2,4,0,OK,0.051879636735509244
TIRE_0008920,2025-05-14 5:22,BATCH_00201,RCP_011,PRESS_06,MACH_04,Evening Shift,13.26,53.98,32.83,94.75,175.2,1.19,20.66,934.0,7.66,5.01,11.34,12.43,7.12,1.16,24.34,3,0,OK,0.10088880533947822
TIRE_0008921,2025-01-15 22:17,BATCH_00247,RCP_023,PRESS_11,MACH_07,Evening Shift,27.19,64.96,30.01,120.09,170.64,2.15,17.91,1069.0,7.65,5.59,12.11,11.34,9.9,0.98,19.38,4,0,OK,0.2123547676071389
TIRE_0008922,2025-03-29 12:07,BATCH_00357,RCP_005,PRESS_12,MACH_04,Night Shift,22.74,55.63,29.71,129.42,179.04,1.85,20.09,982.0,8.74,5.25,12.05,9.26,7.09,0.91,20.55,5,0,OK,0.16461112383750828
TIRE_0008923,2025-01-25 1:47,BATCH_00133,RCP_003,PRESS_06,MACH_06,Night Shift,26.79,37.3,24.83,136.18,181.95,1.4,21.46,843.0,8.31,5.28,11.41,9.12,6.52,1.23,13.3,5,0,OK,0.16617385224011208
TIRE_0008925,2025-06-07 16:29,BATCH_00345,RCP_028,PRESS_02,MACH_08,Evening Shift,17.04,57.9,22.86,113.05,180.24,1.69,18.22,914.0,8.6,5.09,11.52,9.24,4.47,0.93,9.02,4,0,OK,0.2180371565652374
TIRE_0008926,2025-04-07 18:53,BATCH_00362,RCP_027,PRESS_08,MACH_06,Evening Shift,22.72,58.12,25.95,87.36,178.02,1.78,18.3,929.0,8.14,4.36,11.15,9.88,11.21,0.94,35.01,4,0,OK,0.22455353379100113
TIRE_0008928,2025-03-12 8:23,BATCH_00250,RCP_002,PRESS_07,MACH_05,Night Shift,23.38,46.52,16.35,131.76,175.81,2.65,17.69,991.0,7.82,5.67,11.75,12.58,7.02,1.07,17.27,3,0,OK,0.2307502172270647
TIRE_0008929,2025-03-15 13:37,BATCH_00224,RCP_007,PRESS_09,MACH_08,Day Shift,24.92,40.48,13.49,108.86,176.19,3.17,19.45,1090.0,8.73,5.42,11.42,9.04,10.18,0.9,25.54,4,0,OK,0.03276380638075747
TIRE_0008930,2025-05-20 17:04,BATCH_00348,RCP_029,PRESS_03,MACH_05,Night Shift,16.01,72.75,18.51,121.1,176.34,2.85,18.9,1042.0,8.23,5.42,11.32,10.53,9.28,0.85,14.75,3,0,OK,0.1405902404711442
TIRE_0008932,2025-01-26 2:57,BATCH_00084,RCP_025,PRESS_09,MACH_02,Evening Shift,25.86,56.12,26.68,99.44,178.78,2.22,18.26,1013.0,7.86,5.66,11.4,8.51,5.58,0.91,6.59,5,0,OK,0.18772228509239647
TIRE_0008933,2025-05-09 5:29,BATCH_00201,RCP_011,PRESS_06,MACH_08,Night Shift,17.13,57.36,28.71,97.04,175.91,1.29,16.49,989.0,8.2,5.02,12.32,5.07,7.35,0.6,17.77,3,0,OK,0.1916624428304833
TIRE_0008934,2025-03-22 17:22,BATCH_00094,RCP_012,PRESS_02,MACH_03,Night Shift,21.83,45.68,16.73,100.46,174.95,2.1,17.34,903.0,7.35,5.08,11.46,13.46,9.43,0.89,33.23,5,0,OK,0.15561188847280094
TIRE_0008935,2025-04-27 17:19,BATCH_00068,RCP_012,PRESS_05,MACH_04,Day Shift,19.36,76.36,14.06,147.51,172.54,1.95,18.36,875.0,7.29,5.61,11.02,9.75,7.08,0.51,25.27,3,0,OK,0.0500289604440818
TIRE_0008937,2025-01-17 10:10,BATCH_00306,RCP_005,PRESS_06,MACH_07,Evening Shift,26.16,44.33,27.12,106.45,179.44,3.4,15.59,893.0,7.1,5.32,11.79,12.1,11.42,1.08,36.25,5,0,OK,0.20138093294599943
TIRE_0008938,2025-02-28 8:34,BATCH_00082,RCP_014,PRESS_05,MACH_03,Night Shift,27.66,49.03,19.46,146.09,173.99,2.04,17.74,866.0,7.85,4.9,11.31,6.33,8.48,0.31,34.89,4,0,OK,0.18282672004358697
TIRE_0008939,2025-01-18 20:42,BATCH_00064,RCP_030,PRESS_07,MACH_02,Night Shift,27.33,66.03,12.12,110.05,170.77,0.5,16.5,931.0,8.25,5.26,12.0,13.92,9.1,0.81,29.52,4,0,OK,0.030672585171768706
TIRE_0008940,2025-03-06 22:27,BATCH_00193,RCP_019,PRESS_02,MACH_01,Day Shift,24.97,78.49,17.17,127.79,178.56,2.22,16.9,835.0,8.03,5.35,12.51,12.27,6.01,1.16,25.72,4,0,OK,0.12131435792185029
TIRE_0008941,2025-04-25 6:20,BATCH_00018,RCP_004,PRESS_01,MACH_07,Day Shift,21.74,65.73,5.81,123.05,178.3,2.86,18.63,1006.0,7.35,5.47,11.9,11.8,10.09,0.66,23.38,4,0,OK,0.051754575885232856
TIRE_0008942,2025-06-07 22:34,BATCH_00012,RCP_030,PRESS_11,MACH_07,Night Shift,16.21,56.54,25.19,92.99,184.89,2.27,16.47,925.0,7.29,5.22,11.09,10.25,9.64,0.73,5.84,4,0,OK,0.09099449097111324
TIRE_0008943,2025-05-31 11:59,BATCH_00235,RCP_015,PRESS_10,MACH_03,Evening Shift,15.88,60.25,22.91,129.14,181.83,2.48,18.8,918.0,8.18,5.31,11.59,6.04,7.69,1.14,23.62,3,0,OK,0.014339462129364504
TIRE_0008944,2025-03-31 20:38,BATCH_00333,RCP_010,PRESS_09,MACH_06,Night Shift,21.31,54.67,6.65,118.7,170.93,1.69,17.78,900.0,7.66,5.17,10.82,7.06,6.26,1.13,13.34,3,0,OK,0.10607916841858196
TIRE_0008945,2025-04-23 22:35,BATCH_00061,RCP_028,PRESS_03,MACH_07,Night Shift,16.7,67.85,17.6,111.12,177.19,1.48,18.34,969.0,8.03,5.08,11.57,11.13,8.02,0.99,22.76,4,0,OK,0.1419704610774905
TIRE_0008946,2025-05-07 14:05,BATCH_00044,RCP_011,PRESS_07,MACH_07,Night Shift,16.09,65.16,16.96,126.12,173.03,1.77,17.28,896.0,7.42,5.12,11.86,10.55,7.97,0.89,10.53,4,1,Bubble,0.8986998222785009
TIRE_0008947,2025-01-16 23:04,BATCH_00194,RCP_011,PRESS_03,MACH_07,Evening Shift,26.28,38.77,29.24,90.08,177.98,3.1,17.93,996.0,8.43,5.36,12.04,10.18,7.63,1.21,17.46,5,0,OK,0.1692376828308904
TIRE_0008948,2025-01-17 9:53,BATCH_00061,RCP_028,PRESS_12,MACH_05,Evening Shift,25.0,58.79,24.35,139.4,177.44,1.16,19.78,966.0,7.47,5.63,11.87,7.89,7.06,0.58,18.52,4,0,OK,0.2107099151445904
TIRE_0008951,2025-02-28 23:33,BATCH_00325,RCP_030,PRESS_07,MACH_06,Evening Shift,28.86,61.34,35.45,93.22,172.93,3.07,19.97,852.0,7.74,4.95,12.57,15.07,7.2,0.73,36.6,5,0,OK,0.061711097746175204
TIRE_0008952,2025-06-26 11:18,BATCH_00307,RCP_010,PRESS_09,MACH_02,Day Shift,22.93,61.22,22.59,108.81,171.57,1.66,17.06,921.0,7.95,5.77,10.15,13.2,9.25,1.17,20.19,5,1,UnderCure,0.7789156373852323
TIRE_0008953,2025-06-13 4:35,BATCH_00347,RCP_030,PRESS_03,MACH_08,Day Shift,18.93,36.81,30.5,124.47,175.64,1.91,18.62,842.0,8.07,5.08,11.08,11.25,5.31,1.36,38.71,5,0,OK,0.21436892125550217
TIRE_0008955,2025-02-08 4:51,BATCH_00060,RCP_021,PRESS_04,MACH_08,Evening Shift,28.88,58.0,19.49,124.66,173.34,2.26,18.54,880.0,7.41,5.45,10.79,10.44,8.8,0.68,16.77,4,0,OK,0.04758707557423597
TIRE_0008956,2025-02-17 22:55,BATCH_00114,RCP_014,PRESS_08,MACH_06,Day Shift,28.31,51.62,12.82,133.79,176.87,2.78,19.94,1086.0,8.2,5.39,12.67,10.12,7.19,0.88,17.05,4,0,OK,0.24394241952068688
TIRE_0008957,2025-04-28 0:43,BATCH_00351,RCP_016,PRESS_05,MACH_04,Night Shift,17.45,40.37,38.13,167.11,181.38,2.73,17.98,1003.0,7.6,5.42,11.82,9.15,9.12,0.62,31.85,5,0,OK,0.21220917505567288
TIRE_0008958,2025-05-24 21:05,BATCH_00324,RCP_028,PRESS_04,MACH_01,Day Shift,16.98,69.61,9.05,122.8,175.75,1.62,17.46,1010.0,8.03,5.2,11.67,10.86,6.53,0.71,28.82,3,0,OK,0.1302103854135038
TIRE_0008959,2025-03-31 6:06,BATCH_00176,RCP_014,PRESS_05,MACH_03,Night Shift,25.2,55.69,21.86,126.3,177.52,2.31,17.95,1007.0,8.8,5.54,11.97,10.02,5.84,0.43,17.02,4,0,OK,0.24554114198128604
TIRE_0008960,2025-02-22 10:30,BATCH_00169,RCP_011,PRESS_11,MACH_07,Day Shift,32.27,36.34,23.84,145.59,174.27,1.59,20.4,884.0,7.74,6.09,10.57,8.8,9.14,1.03,19.48,5,0,OK,0.03337041498592101
TIRE_0008962,2025-04-09 22:37,BATCH_00183,RCP_015,PRESS_05,MACH_01,Night Shift,19.27,50.59,2.67,150.34,174.89,1.67,15.89,1031.0,7.82,4.97,10.69,6.2,7.15,1.28,15.9,5,0,OK,0.08273578268202439
TIRE_0008963,2025-06-22 12:58,BATCH_00275,RCP_013,PRESS_10,MACH_04,Night Shift,21.76,56.41,18.05,115.53,173.62,2.08,19.03,901.0,8.32,5.34,11.82,11.66,6.47,0.6,10.85,4,1,Crack,0.9031738596097467
TIRE_0008964,2025-02-03 6:27,BATCH_00062,RCP_023,PRESS_03,MACH_04,Day Shift,30.34,49.3,25.97,120.13,170.29,2.07,16.58,898.0,8.27,5.57,11.73,8.9,10.47,0.83,27.92,5,0,OK,0.09400164843356289
TIRE_0008965,2025-05-24 7:25,BATCH_00183,RCP_015,PRESS_06,MACH_02,Day Shift,14.59,63.28,24.38,133.65,181.8,2.47,17.24,995.0,8.22,5.12,10.66,10.11,9.93,0.93,25.38,3,0,OK,0.23280941247539003
TIRE_0008966,2025-05-21 6:24,BATCH_00020,RCP_014,PRESS_01,MACH_05,Night Shift,17.32,69.76,36.83,130.69,175.33,1.81,19.85,1019.0,8.37,5.81,10.73,17.41,8.63,0.68,33.51,5,0,OK,0.025750261162676216
TIRE_0008969,2025-05-18 7:11,BATCH_00026,RCP_020,PRESS_05,MACH_05,Day Shift,14.81,61.52,4.38,115.17,175.52,1.5,19.44,823.0,7.97,5.33,11.86,10.68,6.47,0.82,6.64,4,0,OK,0.1418588396946315
TIRE_0008970,2025-04-16 11:36,BATCH_00010,RCP_003,PRESS_01,MACH_06,Evening Shift,15.59,69.57,23.14,144.62,176.19,2.34,20.77,1015.0,8.16,5.21,11.6,11.88,8.09,1.0,12.44,5,0,OK,0.15180790417482748
TIRE_0008971,2025-01-20 19:47,BATCH_00310,RCP_004,PRESS_06,MACH_06,Evening Shift,26.15,35.28,5.0,116.59,177.53,2.61,19.13,972.0,7.26,5.94,11.32,11.46,12.85,1.21,12.0,5,0,OK,0.1666547497065338
TIRE_0008974,2025-03-10 10:59,BATCH_00261,RCP_024,PRESS_10,MACH_06,Day Shift,24.92,41.27,17.14,125.36,182.67,4.08,16.69,1126.0,7.38,5.62,10.93,10.06,10.19,0.54,19.76,5,0,OK,0.07135989359963546
TIRE_0008976,2025-02-26 3:27,BATCH_00061,RCP_028,PRESS_05,MACH_05,Night Shift,27.75,36.38,20.58,89.13,171.65,1.5,18.68,853.0,8.7,4.45,12.58,13.49,6.98,0.73,26.04,5,1,Crack,0.8374959426047675
TIRE_0008978,2025-02-08 18:44,BATCH_00213,RCP_024,PRESS_10,MACH_03,Night Shift,24.02,45.17,13.56,108.91,173.87,2.51,21.37,934.0,7.68,5.13,11.95,12.43,12.03,0.74,34.12,4,0,OK,0.21248332711959464
TIRE_0008979,2025-05-23 0:52,BATCH_00399,RCP_009,PRESS_04,MACH_06,Day Shift,16.61,63.83,25.91,142.0,176.83,0.5,16.01,857.0,7.82,4.73,11.44,7.96,10.22,0.85,26.87,5,0,OK,0.05678626455283836
TIRE_0008981,2025-06-15 10:16,BATCH_00259,RCP_006,PRESS_11,MACH_02,Evening Shift,19.43,48.23,21.85,99.06,173.72,1.23,20.27,913.0,8.2,4.99,10.61,11.36,8.46,1.09,14.49,5,0,OK,0.2084482833216069
TIRE_0008983,2025-04-11 15:52,BATCH_00378,RCP_023,PRESS_03,MACH_02,Evening Shift,18.95,49.8,10.62,115.95,175.96,2.59,17.21,918.0,7.57,5.17,11.76,12.84,7.67,1.18,27.2,5,0,OK,0.14503730149665817
TIRE_0008984,2025-05-17 18:56,BATCH_00136,RCP_010,PRESS_06,MACH_07,Day Shift,18.09,63.4,22.85,113.95,174.91,2.29,20.18,952.0,8.41,5.34,11.78,10.23,9.88,0.53,28.99,4,1,Bubble,0.9329250026865797
TIRE_0008985,2025-02-27 23:23,BATCH_00355,RCP_030,PRESS_07,MACH_03,Evening Shift,22.67,60.88,20.41,137.07,175.75,1.31,16.89,1049.0,8.35,4.95,12.01,7.79,5.34,0.78,26.72,4,0,OK,0.18126576790323318
TIRE_0008986,2025-01-05 13:32,BATCH_00002,RCP_024,PRESS_04,MACH_03,Day Shift,23.42,45.8,0.0,145.44,177.48,1.96,17.31,946.0,8.0,4.97,11.48,8.21,6.57,0.88,32.74,5,0,OK,0.05980275889237096
TIRE_0008988,2025-04-25 16:43,BATCH_00161,RCP_030,PRESS_03,MACH_07,Day Shift,17.6,59.87,25.35,107.91,168.4,1.22,18.63,946.0,7.6,5.51,11.6,9.86,5.33,0.83,25.37,4,0,OK,0.14651505674412948
TIRE_0008989,2025-05-27 10:30,BATCH_00149,RCP_025,PRESS_07,MACH_07,Evening Shift,17.92,67.73,10.27,98.25,172.44,2.18,16.97,971.0,7.82,5.38,10.82,11.4,7.55,0.92,5.56,4,0,OK,0.21825355667322216
TIRE_0008993,2025-05-29 19:05,BATCH_00197,RCP_011,PRESS_10,MACH_03,Evening Shift,16.71,75.68,7.15,135.06,174.92,1.16,18.79,999.0,8.89,5.54,11.51,6.46,8.39,0.56,24.27,4,0,OK,0.11370789683246303
TIRE_0008995,2025-03-26 19:45,BATCH_00081,RCP_029,PRESS_11,MACH_07,Night Shift,26.31,51.27,1.08,86.69,178.14,3.29,20.07,1081.0,7.76,5.45,11.33,11.29,9.1,0.85,1.43,5,0,OK,0.241981784853596
TIRE_0008996,2025-02-04 10:19,BATCH_00366,RCP_016,PRESS_01,MACH_05,Day Shift,25.3,42.33,4.84,114.56,174.5,2.59,18.07,932.0,7.31,4.59,11.35,9.94,9.69,0.65,17.81,4,0,OK,0.11853162402441232
TIRE_0008997,2025-06-08 1:26,BATCH_00092,RCP_025,PRESS_05,MACH_06,Night Shift,19.49,77.7,12.47,140.48,173.59,1.99,16.59,949.0,7.91,5.26,11.44,12.15,7.87,0.88,27.12,4,0,OK,0.04426855280029233
TIRE_0009000,2025-02-15 4:08,BATCH_00304,RCP_027,PRESS_03,MACH_07,Evening Shift,24.88,34.4,36.83,130.3,176.75,1.22,20.01,972.0,7.83,5.28,10.79,12.43,7.4,0.86,24.34,5,0,OK,0.10346432321864157
TIRE_0009003,2025-05-19 3:16,BATCH_00019,RCP_026,PRESS_04,MACH_08,Night Shift,13.24,62.93,6.4,104.15,174.34,1.76,16.99,883.0,8.23,5.3,11.89,7.37,6.83,0.83,18.68,4,0,OK,0.2384085775337289
TIRE_0009004,2025-01-07 15:45,BATCH_00200,RCP_029,PRESS_06,MACH_02,Evening Shift,22.86,40.07,17.4,113.77,167.96,2.45,18.08,963.0,8.69,5.51,11.68,13.31,10.36,0.82,11.73,4,0,OK,0.086733003841565
TIRE_0009005,2025-04-29 4:18,BATCH_00208,RCP_030,PRESS_04,MACH_03,Night Shift,17.14,58.87,28.39,122.38,171.35,1.55,18.04,919.0,7.73,5.25,11.83,7.79,7.42,0.81,15.49,4,0,OK,0.21834355836809508
TIRE_0009007,2025-04-02 11:28,BATCH_00261,RCP_024,PRESS_06,MACH_07,Evening Shift,21.9,53.8,9.23,115.02,174.45,2.89,17.07,891.0,8.5,4.84,11.24,10.26,9.7,1.14,11.09,3,1,Crack,0.9615001636036535
TIRE_0009008,2025-06-18 3:14,BATCH_00283,RCP_021,PRESS_04,MACH_04,Day Shift,21.86,44.35,7.3,111.25,174.51,0.89,19.36,997.0,7.68,5.53,10.63,5.94,6.44,1.11,17.27,5,1,Separation,0.8340447658396707
TIRE_0009009,2025-02-03 4:24,BATCH_00068,RCP_012,PRESS_12,MACH_08,Evening Shift,28.02,36.33,18.26,98.24,178.12,1.66,17.58,938.0,7.77,5.2,10.84,5.46,8.1,0.82,6.73,5,0,OK,0.029981837932151707
TIRE_0009010,2025-01-31 16:03,BATCH_00260,RCP_018,PRESS_02,MACH_07,Night Shift,25.37,59.78,0.35,143.28,170.24,1.42,20.64,755.0,8.18,6.25,11.92,9.6,8.14,0.2,27.51,5,0,OK,0.18389389819811638
TIRE_0009011,2025-06-15 23:28,BATCH_00355,RCP_030,PRESS_06,MACH_01,Evening Shift,17.12,47.94,0.0,137.89,180.97,2.38,18.24,970.0,8.33,4.92,11.89,10.3,4.7,1.03,27.28,3,0,OK,0.08476295176335664
TIRE_0009012,2025-02-11 7:46,BATCH_00119,RCP_008,PRESS_10,MACH_08,Evening Shift,27.66,34.65,13.28,137.15,176.78,1.45,20.64,992.0,7.06,4.74,11.23,5.25,7.96,0.23,19.43,4,1,Crack,0.9379016674218174
TIRE_0009015,2025-03-13 16:22,BATCH_00029,RCP_017,PRESS_01,MACH_05,Night Shift,20.87,70.06,19.6,109.3,180.59,1.24,20.26,864.0,8.1,4.95,11.57,10.95,6.48,0.73,19.56,3,0,OK,0.11623716358250394
TIRE_0009016,2025-04-18 18:47,BATCH_00243,RCP_003,PRESS_04,MACH_02,Night Shift,20.11,76.32,43.11,141.77,171.98,2.34,20.75,1037.0,7.71,5.49,11.26,9.08,7.48,1.0,36.14,4,1,UnderCure,0.8664640181622292
TIRE_0009019,2025-01-23 14:44,BATCH_00086,RCP_022,PRESS_09,MACH_02,Night Shift,28.24,52.44,11.7,123.87,176.17,1.83,19.82,757.0,7.74,4.32,11.29,9.65,9.45,0.84,4.33,4,0,OK,0.19669825761964885
TIRE_0009020,2025-01-12 12:05,BATCH_00313,RCP_004,PRESS_08,MACH_04,Evening Shift,22.81,51.88,17.32,143.58,173.52,1.89,18.49,946.0,8.03,5.32,12.13,7.43,8.87,0.86,23.16,4,0,OK,0.1017671994547907
TIRE_0009021,2025-04-02 14:20,BATCH_00375,RCP_027,PRESS_11,MACH_08,Night Shift,21.89,59.06,16.63,131.57,168.26,2.24,19.45,794.0,8.45,5.39,11.79,9.86,6.91,1.32,8.52,4,0,OK,0.11635056287749948
TIRE_0009022,2025-02-19 9:54,BATCH_00154,RCP_009,PRESS_02,MACH_08,Evening Shift,26.56,36.1,0.4,132.12,176.15,1.47,17.94,987.0,6.81,5.31,11.25,7.15,6.68,0.93,11.11,5,0,OK,0.1002857125047093
TIRE_0009023,2025-04-26 0:53,BATCH_00239,RCP_010,PRESS_07,MACH_08,Evening Shift,16.35,51.61,38.31,119.72,176.71,1.73,19.51,968.0,8.64,4.9,11.36,8.12,7.71,0.86,28.21,5,0,OK,0.09816172366654718
TIRE_0009024,2025-05-06 21:14,BATCH_00270,RCP_018,PRESS_10,MACH_01,Evening Shift,17.93,68.09,34.84,124.62,174.42,2.26,16.81,866.0,9.19,5.16,12.34,6.0,6.51,0.85,19.48,3,0,OK,0.13622717845635027
TIRE_0009026,2025-03-19 6:26,BATCH_00312,RCP_021,PRESS_08,MACH_06,Evening Shift,24.28,47.65,30.78,120.16,180.28,1.72,18.08,1109.0,8.25,4.82,11.21,8.02,9.3,1.03,23.62,5,0,OK,0.20411186668027617
TIRE_0009029,2025-02-19 13:01,BATCH_00329,RCP_005,PRESS_06,MACH_08,Night Shift,28.0,35.6,0.0,117.72,182.32,1.99,18.05,1115.0,7.72,5.15,11.85,10.78,10.07,0.57,23.33,5,0,OK,0.0968243948614158
TIRE_0009030,2025-02-23 18:10,BATCH_00143,RCP_009,PRESS_12,MACH_04,Night Shift,28.69,57.43,25.03,134.81,170.19,2.18,14.41,939.0,8.22,5.17,11.77,11.08,9.05,1.16,15.44,4,0,OK,0.13582113292905681
TIRE_0009031,2025-05-19 13:17,BATCH_00274,RCP_029,PRESS_03,MACH_05,Day Shift,14.95,62.42,26.41,130.3,171.48,2.1,19.35,944.0,7.9,4.86,11.14,9.94,12.06,0.73,9.9,4,0,OK,0.1709745581062242
TIRE_0009032,2025-01-18 18:00,BATCH_00308,RCP_017,PRESS_09,MACH_07,Evening Shift,28.95,45.36,18.22,100.48,173.99,3.15,17.54,913.0,7.58,4.34,11.3,11.79,8.41,1.13,7.18,4,0,OK,0.07466546711287719
TIRE_0009034,2025-05-17 21:22,BATCH_00134,RCP_017,PRESS_06,MACH_03,Day Shift,15.11,54.85,11.35,92.22,170.86,2.68,18.29,898.0,7.2,4.99,11.29,9.58,8.06,0.99,19.28,3,0,OK,0.07660547317657421
TIRE_0009035,2025-06-19 11:42,BATCH_00310,RCP_004,PRESS_12,MACH_03,Evening Shift,21.31,57.5,9.0,109.3,171.3,1.58,17.79,990.0,8.15,5.19,11.32,12.16,8.54,0.89,21.34,4,0,OK,0.23401915048562916
TIRE_0009036,2025-01-05 9:29,BATCH_00316,RCP_020,PRESS_06,MACH_05,Evening Shift,21.16,59.66,14.86,98.97,170.39,1.53,18.01,890.0,7.71,5.03,11.0,10.26,9.77,1.01,2.74,3,0,OK,0.18364829759946127
TIRE_0009038,2025-05-04 12:22,BATCH_00356,RCP_030,PRESS_01,MACH_08,Evening Shift,15.87,69.66,4.54,122.83,176.19,1.87,20.47,848.0,7.69,5.26,11.14,12.84,6.78,0.94,39.97,4,0,OK,0.14852480229359413
TIRE_0009039,2025-05-14 12:29,BATCH_00046,RCP_030,PRESS_10,MACH_03,Evening Shift,15.61,66.71,25.46,118.18,180.77,1.37,18.17,893.0,8.32,5.1,11.22,6.87,3.96,1.0,24.44,4,0,OK,0.1654528130609469
TIRE_0009040,2025-03-05 5:22,BATCH_00189,RCP_008,PRESS_06,MACH_07,Night Shift,28.71,47.77,19.46,93.87,173.61,0.82,19.96,1114.0,8.41,4.99,11.78,9.08,5.47,0.35,30.45,4,0,OK,0.017031866344820408
TIRE_0009041,2025-01-31 23:02,BATCH_00187,RCP_005,PRESS_04,MACH_04,Evening Shift,27.17,64.05,16.81,117.52,172.08,2.92,18.69,978.0,7.8,5.34,11.61,8.88,10.66,0.47,13.76,5,0,OK,0.15834471173480724
TIRE_0009042,2025-06-29 14:57,BATCH_00347,RCP_030,PRESS_01,MACH_06,Evening Shift,26.57,44.76,26.16,123.63,178.1,2.41,18.12,938.0,8.18,5.35,11.22,10.93,6.92,1.04,8.66,5,0,OK,0.13228212957380844
TIRE_0009043,2025-06-15 3:12,BATCH_00308,RCP_017,PRESS_10,MACH_05,Day Shift,15.71,84.04,7.64,136.67,175.83,2.63,18.45,832.0,7.89,5.79,12.03,12.3,7.75,1.03,8.41,3,0,OK,0.14097992314706456
TIRE_0009044,2025-02-03 21:19,BATCH_00386,RCP_004,PRESS_12,MACH_03,Day Shift,27.73,49.18,27.08,104.78,173.5,2.12,16.83,949.0,8.08,5.49,12.19,6.61,6.36,0.86,11.66,3,0,OK,0.09626171843939609
TIRE_0009048,2025-02-13 15:21,BATCH_00279,RCP_002,PRESS_09,MACH_04,Night Shift,30.09,40.0,29.02,130.28,173.72,1.49,19.15,987.0,7.46,5.14,11.37,8.88,6.18,0.72,19.7,5,1,UniformityFail,0.7695537354511061
