TireProductionID,timestamp,batch_id,recipe_id,press_id,machine_id,shift,ambient_temp_c,ambient_humidity_pct,compound_batch_age_hr,mixer_energy_kwh,cure_temp_avg,cure_temp_std,cure_pressure_avg,cure_time_sec,tread_thickness_mm,sidewall_thickness_mm,tire_weight_kg,uniformity_rfv,uniformity_lfv,runout_mm,balance_g,visual_score,defect_flag,defect_type,defect_probability_true
TIRE_0011049,2025-01-11 21:06:00,BATCH_00035,RCP_027,PRESS_02,MACH_01,B,23.07,38.71,18.74,116.63,172.55,2.13,17.64,818.0,8.45,4.98,11.18,7.55,6.12,0.87,29.03,5,0,OK,0.0406
TIRE_0011050,2025-03-12 11:19:00,BATCH_00369,RCP_001,PRESS_04,MACH_01,C,26.3,49.35,24.36,125.22,174.33,1.64,19.65,984.0,7.56,5.26,11.69,11.48,7.27,0.76,31.13,5,1,UniformityFail,0.0632
TIRE_0011051,2025-05-29 07:33:00,BATCH_00284,RCP_015,PRESS_02,MACH_07,A,14.39,54.37,19.13,147.68,173.62,2.54,19.74,1134.0,8.51,5.26,11.33,11.59,9.05,0.79,13.25,4,0,OK,0.1207
TIRE_0011052,2025-02-26 21:15:00,BATCH_00171,RCP_004,PRESS_03,MACH_05,A,26.95,50.05,12.31,110.34,172.41,2.41,18.97,1025.0,8.93,4.95,11.29,8.13,5.91,0.8,25.21,4,0,OK,0.0521
TIRE_0011053,2025-06-11 13:31:00,BATCH_00149,RCP_025,PRESS_06,MACH_05,C,19.5,63.2,15.63,119.7,178.54,1.47,20.2,987.0,7.63,5.18,11.15,9.07,8.3,0.96,14.81,4,0,OK,0.0881
TIRE_0011054,2025-06-07 15:20:00,BATCH_00215,RCP_023,PRESS_05,MACH_08,A,19.85,66.57,38.6,155.03,171.53,2.4,18.45,749.0,8.83,5.91,11.49,10.75,6.46,1.06,7.59,4,0,OK,0.1152
TIRE_0011055,2025-03-16 06:33:00,BATCH_00148,RCP_008,PRESS_01,MACH_06,C,26.99,58.18,22.41,133.76,173.87,2.07,17.57,935.0,8.57,4.97,11.87,11.55,8.5,0.83,9.77,4,0,OK,0.1164
TIRE_0011056,2025-01-07 11:26:00,BATCH_00018,RCP_004,PRESS_06,MACH_03,A,20.33,57.52,11.62,132.31,178.07,1.44,21.13,925.0,8.29,5.0,11.7,8.35,6.8,1.03,22.32,4,0,OK,0.0541
TIRE_0011057,2025-06-18 10:25:00,BATCH_00050,RCP_024,PRESS_07,MACH_04,A,20.99,68.29,11.1,119.48,170.31,2.27,19.62,936.0,8.57,5.92,11.46,11.52,6.09,0.69,25.31,4,0,OK,0.0713
TIRE_0011058,2025-05-23 22:39:00,BATCH_00309,RCP_010,PRESS_07,MACH_06,A,16.64,59.54,31.63,124.3,166.09,2.38,17.08,961.0,7.52,5.66,10.36,9.47,9.65,0.83,18.66,5,0,OK,0.0626
TIRE_0011059,2025-06-01 20:20:00,BATCH_00343,RCP_019,PRESS_02,MACH_08,A,13.87,72.07,27.14,97.29,170.42,2.51,18.93,967.0,7.8,5.57,11.34,9.65,7.32,0.83,30.41,3,0,OK,0.1051
TIRE_0011060,2025-05-24 07:30:00,BATCH_00013,RCP_023,PRESS_08,MACH_02,B,15.6,47.52,26.86,122.81,178.86,0.55,19.22,878.0,7.69,5.21,11.23,8.22,6.58,1.14,24.83,5,0,OK,0.0361
TIRE_0011061,2025-03-21 16:10:00,BATCH_00391,RCP_023,PRESS_12,MACH_04,C,19.71,54.33,22.85,100.36,170.1,2.18,18.16,983.0,7.83,5.01,11.35,9.77,9.56,0.74,25.71,3,0,OK,0.1113
TIRE_0011062,2025-01-19 00:46:00,BATCH_00168,RCP_006,PRESS_06,MACH_06,A,23.91,50.73,17.96,115.43,174.19,1.34,17.56,1004.0,8.08,5.39,11.01,12.25,9.19,1.13,24.41,4,0,OK,0.0619
TIRE_0011063,2025-05-09 11:30:00,BATCH_00182,RCP_005,PRESS_10,MACH_03,B,16.18,62.31,10.68,120.75,174.36,2.12,18.37,867.0,7.62,4.58,11.55,13.65,8.44,0.96,23.69,3,0,OK,0.1113
TIRE_0011064,2025-05-23 11:39:00,BATCH_00089,RCP_024,PRESS_07,MACH_04,A,14.96,66.77,17.82,122.07,174.8,2.78,19.12,1000.0,8.1,5.02,11.88,10.46,10.59,0.7,7.74,3,0,OK,0.1139
TIRE_0011065,2025-01-17 12:20:00,BATCH_00320,RCP_024,PRESS_08,MACH_01,B,26.35,60.75,0.0,119.01,175.95,2.61,19.44,945.0,8.31,5.43,11.01,7.93,7.93,0.63,10.22,4,0,OK,0.0597
TIRE_0011066,2025-05-22 02:49:00,BATCH_00379,RCP_012,PRESS_03,MACH_08,A,11.5,64.67,33.14,133.63,175.45,2.64,17.51,1084.0,8.07,5.66,11.07,13.57,7.68,1.18,31.1,5,0,OK,0.0791
TIRE_0011067,2025-01-02 05:07:00,BATCH_00050,RCP_024,PRESS_10,MACH_06,B,21.87,62.28,15.28,105.94,177.68,2.08,18.0,871.0,7.68,5.13,11.53,10.37,6.71,0.81,30.71,4,0,OK,0.0654
TIRE_0011068,2025-01-12 18:49:00,BATCH_00185,RCP_015,PRESS_11,MACH_03,B,26.97,59.78,31.44,130.02,180.02,3.12,19.89,935.0,8.43,4.86,12.23,12.2,7.95,1.13,17.29,4,0,OK,0.1146
TIRE_0011069,2025-05-07 01:08:00,BATCH_00339,RCP_007,PRESS_08,MACH_03,B,16.93,46.38,21.74,118.95,175.16,1.97,18.35,813.0,7.88,4.88,12.18,13.45,6.07,0.89,15.42,4,0,OK,0.0733
TIRE_0011070,2025-01-30 15:06:00,BATCH_00186,RCP_014,PRESS_10,MACH_06,A,27.01,50.85,17.57,129.85,178.45,3.01,18.15,1019.0,8.3,5.66,11.93,9.25,9.01,0.65,32.21,4,0,OK,0.0739
TIRE_0011071,2025-03-28 20:56:00,BATCH_00160,RCP_024,PRESS_11,MACH_04,A,20.71,25.3,11.08,154.58,172.49,2.09,18.33,934.0,8.45,5.2,11.4,7.24,5.31,0.99,9.57,4,0,OK,0.041
TIRE_0011072,2025-05-03 16:41:00,BATCH_00271,RCP_009,PRESS_10,MACH_04,C,20.02,51.77,25.76,96.12,175.09,2.7,20.2,988.0,8.22,6.15,11.39,7.1,9.88,0.71,32.35,4,0,OK,0.065
TIRE_0011073,2025-05-27 23:53:00,BATCH_00266,RCP_018,PRESS_10,MACH_05,A,16.66,51.99,15.11,116.84,181.26,2.84,17.65,862.0,8.48,5.07,12.08,8.37,6.32,0.83,14.57,4,0,OK,0.0503
TIRE_0011074,2025-05-13 17:05:00,BATCH_00083,RCP_005,PRESS_06,MACH_07,C,15.4,69.77,17.89,113.02,177.15,3.44,15.89,923.0,8.4,5.46,11.56,11.4,9.71,0.89,20.89,4,0,OK,0.1442
TIRE_0011075,2025-03-13 12:53:00,BATCH_00346,RCP_008,PRESS_11,MACH_07,C,28.42,41.54,36.57,129.05,171.79,2.4,20.93,877.0,7.53,4.88,11.22,11.45,10.98,1.0,24.74,5,0,OK,0.091
TIRE_0011076,2025-02-16 09:29:00,BATCH_00245,RCP_019,PRESS_08,MACH_06,B,30.61,45.95,10.67,134.07,173.56,2.02,19.01,876.0,8.04,5.31,11.72,10.87,7.14,1.01,26.63,5,0,OK,0.0516
TIRE_0011077,2025-03-09 02:48:00,BATCH_00121,RCP_014,PRESS_12,MACH_08,A,24.86,53.68,4.55,93.29,173.78,1.91,17.68,1130.0,8.07,4.71,11.47,5.99,,0.67,11.25,5,0,OK,0.0307
TIRE_0011078,2025-01-07 03:07:00,BATCH_00263,RCP_009,PRESS_04,MACH_01,B,21.83,56.51,26.54,116.14,175.13,2.7,19.62,1040.0,8.02,4.6,12.16,10.59,6.88,1.1,12.64,5,0,OK,0.0724
TIRE_0011079,2025-03-28 21:14:00,BATCH_00400,RCP_010,PRESS_07,MACH_02,B,24.98,55.79,2.28,102.81,172.45,2.13,17.39,976.0,7.89,4.77,11.78,4.84,10.6,0.53,22.25,4,0,OK,0.0611
TIRE_0011080,2025-04-15 13:10:00,BATCH_00400,RCP_010,PRESS_06,MACH_08,C,14.79,54.07,13.01,105.59,169.61,2.63,16.3,903.0,7.89,5.34,11.96,13.14,7.52,1.23,8.75,5,0,OK,0.0792
TIRE_0011081,2025-06-04 18:41:00,BATCH_00022,RCP_012,PRESS_06,MACH_06,B,15.74,42.47,3.08,141.15,173.16,2.07,18.12,978.0,7.95,5.22,11.58,13.0,6.53,1.15,14.71,4,0,OK,0.0805
TIRE_0011082,2025-03-14 10:26:00,BATCH_00367,RCP_015,PRESS_12,MACH_06,B,19.96,37.42,21.49,103.5,168.3,1.76,15.08,999.0,8.08,4.72,11.72,7.23,7.94,0.75,14.01,4,0,OK,0.0852
TIRE_0011083,2025-02-24 06:06:00,BATCH_00060,RCP_021,PRESS_06,MACH_04,C,29.09,47.58,12.28,119.98,169.66,1.48,18.29,976.0,7.83,4.92,11.38,11.75,8.76,0.7,12.66,5,0,OK,0.0671
TIRE_0011084,2025-03-01 17:06:00,BATCH_00291,RCP_025,PRESS_01,MACH_05,C,28.0,52.16,21.26,140.37,161.4,1.09,19.24,829.0,8.53,4.76,11.78,7.82,7.38,1.18,29.99,4,0,OK,0.1233
TIRE_0011085,2025-03-19 19:33:00,BATCH_00292,RCP_009,PRESS_05,MACH_01,A,28.33,51.5,23.4,146.55,179.01,,18.5,829.0,6.79,6.27,10.65,7.64,6.42,0.31,26.99,5,0,OK,0.0346
TIRE_0011086,2025-04-12 00:30:00,BATCH_00189,RCP_008,PRESS_12,MACH_04,A,21.13,71.1,1.5,127.44,176.13,2.46,18.24,920.0,7.99,5.13,11.15,16.36,9.88,0.75,13.86,4,0,OK,0.0754
TIRE_0011087,2025-03-16 21:53:00,BATCH_00345,RCP_028,PRESS_10,MACH_08,C,26.11,39.71,16.83,118.2,174.75,1.86,19.79,792.0,8.34,5.99,11.63,6.13,7.9,0.62,27.99,4,0,OK,0.0404
TIRE_0011088,2025-06-08 11:22:00,BATCH_00232,RCP_026,PRESS_01,MACH_05,B,17.52,55.79,30.74,113.02,178.69,0.85,16.95,1150.0,8.3,5.3,11.25,9.3,5.09,0.93,27.77,3,0,OK,0.0983
TIRE_0011089,2025-01-15 22:55:00,BATCH_00359,RCP_003,PRESS_04,MACH_05,C,25.55,42.11,9.51,122.74,171.27,1.83,20.06,828.0,7.59,4.96,,9.2,8.63,1.19,4.36,5,0,OK,0.0577
TIRE_0011090,2025-05-02 11:04:00,BATCH_00280,RCP_003,PRESS_06,MACH_03,A,15.25,64.88,19.44,131.71,174.81,0.96,18.08,778.0,7.86,4.92,11.08,8.31,6.31,0.67,28.34,3,0,OK,0.1107
TIRE_0011091,2025-03-12 16:37:00,BATCH_00073,RCP_014,PRESS_05,MACH_08,C,26.35,39.4,11.96,119.76,175.07,2.37,16.89,899.0,7.63,5.2,11.75,9.37,6.4,0.7,17.21,4,0,OK,0.057
TIRE_0011092,2025-06-27 19:13:00,BATCH_00345,RCP_028,PRESS_10,MACH_08,C,20.0,61.44,17.98,100.2,171.23,1.35,16.62,1019.0,7.94,5.22,10.91,10.09,8.77,0.52,25.39,3,0,OK,0.0875
TIRE_0011093,2025-03-21 23:37:00,BATCH_00247,RCP_023,PRESS_08,MACH_02,C,25.28,60.93,25.69,105.44,173.21,2.57,16.55,981.0,7.97,4.7,11.7,9.16,8.94,0.65,0.0,4,0,OK,0.1197
TIRE_0011094,2025-03-21 08:52:00,BATCH_00143,RCP_009,PRESS_10,MACH_05,A,24.91,65.64,23.52,117.54,177.02,1.85,19.23,976.0,7.45,5.59,11.42,8.17,7.39,0.95,22.4,4,0,OK,0.0873
TIRE_0011095,2025-01-06 17:06:00,BATCH_00326,RCP_007,PRESS_12,MACH_07,A,21.1,58.12,19.53,102.43,173.11,1.82,18.77,927.0,7.88,5.06,11.57,10.13,9.41,1.13,29.21,4,0,OK,0.081
TIRE_0011096,2025-02-28 07:25:00,BATCH_00241,RCP_005,PRESS_08,MACH_07,B,28.3,49.05,13.64,112.99,171.03,1.7,18.14,892.0,7.92,5.48,11.13,7.36,6.77,0.85,16.17,4,0,OK,0.0606
TIRE_0011097,2025-02-16 01:13:00,BATCH_00252,RCP_015,PRESS_11,MACH_01,C,27.96,46.88,17.94,97.7,172.66,,19.13,839.0,7.74,5.15,12.08,14.2,9.13,1.6,19.35,4,1,UniformityFail,0.1013
TIRE_0011098,2025-02-12 14:46:00,BATCH_00236,RCP_022,PRESS_02,MACH_06,B,27.07,50.05,9.51,104.14,177.98,1.77,15.08,922.0,8.13,5.63,11.72,10.17,5.83,1.09,27.9,4,0,OK,0.0635
TIRE_0011099,2025-02-22 11:49:00,BATCH_00164,RCP_013,PRESS_10,MACH_08,C,24.89,57.74,16.45,127.24,168.43,1.42,17.36,817.0,7.89,5.28,10.8,,7.56,0.25,18.03,5,0,OK,0.0684
TIRE_0011100,2025-02-06 18:15:00,BATCH_00089,RCP_024,PRESS_01,MACH_01,C,25.26,29.91,32.33,117.35,174.54,2.65,18.52,847.0,7.86,4.86,11.87,12.82,8.92,1.09,24.09,5,0,OK,0.063
TIRE_0011101,2025-05-12 00:20:00,BATCH_00317,RCP_022,PRESS_10,MACH_03,C,20.54,63.16,15.24,119.53,165.61,2.39,17.33,934.0,7.54,5.66,11.17,11.49,6.99,0.85,39.97,4,0,OK,0.1243
TIRE_0011102,2025-03-01 14:20:00,BATCH_00085,RCP_019,PRESS_11,MACH_04,B,26.41,53.72,5.6,124.5,179.38,2.25,16.89,959.0,7.87,5.54,11.57,10.69,5.77,0.82,29.56,5,0,OK,0.0372
TIRE_0011103,2025-05-15 20:21:00,BATCH_00295,RCP_017,PRESS_11,MACH_03,B,17.14,60.26,17.28,131.54,175.01,2.2,20.45,876.0,8.4,5.44,11.45,10.18,7.12,0.62,9.04,3,1,Crack,0.1428
TIRE_0011104,2025-04-11 00:58:00,BATCH_00266,RCP_018,PRESS_07,MACH_06,C,21.63,53.33,44.61,100.7,176.17,1.36,16.93,1001.0,9.15,4.97,12.12,10.8,6.83,1.2,21.04,4,0,OK,0.0935
TIRE_0011105,2025-06-14 11:49:00,BATCH_00240,RCP_019,PRESS_08,MACH_08,A,17.76,59.49,20.92,121.13,170.63,2.75,19.36,849.0,8.31,5.38,12.0,11.28,9.4,0.96,9.29,4,0,OK,0.1165
TIRE_0011106,2025-02-04 08:41:00,BATCH_00112,RCP_024,PRESS_04,MACH_01,C,25.08,50.49,,,170.5,2.85,19.63,945.0,8.36,5.68,12.1,8.27,8.42,0.89,23.5,4,0,OK,0.0891
TIRE_0011107,2025-02-01 14:12:00,BATCH_00242,RCP_018,PRESS_06,MACH_06,C,26.16,61.45,18.18,137.55,178.86,1.55,16.78,842.0,7.8,5.58,11.18,12.21,8.3,1.06,26.78,4,0,OK,0.0723
TIRE_0011108,2025-03-23 09:27:00,BATCH_00103,RCP_025,PRESS_06,MACH_08,A,25.93,47.69,3.91,106.26,168.03,3.23,18.98,802.0,8.35,5.25,11.54,8.0,8.06,0.91,24.79,5,0,OK,0.0468
TIRE_0011109,2025-01-13 13:15:00,BATCH_00365,RCP_004,PRESS_06,MACH_08,A,26.74,47.99,10.72,121.97,178.03,2.03,17.94,777.0,8.55,5.43,11.44,10.49,6.52,0.9,19.39,5,0,OK,0.0442
TIRE_0011110,2025-01-21 07:01:00,BATCH_00288,RCP_018,PRESS_02,MACH_06,C,26.56,52.54,14.24,122.86,175.42,1.87,,1070.0,7.9,4.73,10.75,10.16,6.72,1.23,14.26,4,0,OK,0.0803
TIRE_0011111,2025-02-08 02:59:00,BATCH_00179,RCP_028,PRESS_03,MACH_02,A,29.67,50.57,14.96,113.05,177.76,2.7,19.76,1016.0,7.43,5.32,12.65,14.09,7.43,0.68,25.01,4,0,OK,0.0779
TIRE_0011112,2025-04-23 06:16:00,BATCH_00195,RCP_029,PRESS_02,MACH_02,A,15.68,78.25,20.72,136.66,175.15,1.31,16.41,928.0,8.49,5.43,12.4,7.98,8.03,0.41,35.0,3,0,OK,0.0811
TIRE_0011113,2025-06-23 00:08:00,BATCH_00395,RCP_022,PRESS_03,MACH_03,B,17.9,48.0,31.99,104.85,166.55,2.19,18.68,868.0,8.41,5.72,11.49,7.96,8.48,0.88,,5,0,OK,0.0697
TIRE_0011114,2025-05-15 21:59:00,BATCH_00110,RCP_022,PRESS_05,MACH_03,B,16.69,55.03,25.64,152.62,177.21,1.61,20.92,908.0,7.93,5.67,12.11,9.39,8.2,0.72,26.24,4,0,OK,0.0613
TIRE_0011115,2025-02-17 20:05:00,BATCH_00286,RCP_029,PRESS_12,MACH_03,C,26.71,30.48,25.93,141.07,180.44,1.96,20.89,939.0,7.91,5.09,11.95,11.99,7.87,0.68,9.83,5,0,OK,0.0552
TIRE_0011116,2025-05-07 23:10:00,BATCH_00058,RCP_005,PRESS_03,MACH_02,A,16.3,56.89,19.2,101.23,174.12,1.34,17.1,943.0,7.82,5.7,11.63,8.66,7.47,0.21,25.16,4,0,OK,0.0529
TIRE_0011117,2025-02-16 20:19:00,BATCH_00123,RCP_020,PRESS_04,MACH_05,C,25.53,44.23,12.72,135.03,173.84,0.83,19.13,1192.0,8.25,5.28,11.36,5.34,,1.01,10.92,4,0,OK,0.0341
TIRE_0011118,2025-04-04 19:50:00,BATCH_00049,RCP_021,PRESS_10,MACH_07,A,21.53,49.36,11.89,130.64,177.78,3.1,18.47,1011.0,7.45,5.43,10.57,13.79,7.57,0.82,14.19,4,0,OK,0.096
TIRE_0011119,2025-03-20 09:44:00,BATCH_00025,RCP_024,PRESS_02,MACH_02,A,24.3,52.76,16.62,108.68,184.6,3.33,17.64,790.0,8.78,4.97,11.44,11.59,9.33,0.93,11.5,5,0,OK,0.0567
TIRE_0011120,2025-04-29 03:54:00,BATCH_00171,RCP_004,PRESS_01,MACH_04,C,15.44,25.32,37.13,133.06,179.27,2.12,19.87,871.0,8.64,5.26,11.72,10.56,6.99,0.94,16.71,5,0,OK,0.0413
TIRE_0011121,2025-01-18 02:14:00,BATCH_00084,RCP_025,PRESS_10,MACH_04,A,28.53,31.8,16.99,110.75,173.17,2.1,20.19,840.0,7.76,5.64,11.75,11.37,7.77,1.33,28.91,4,0,OK,0.075
TIRE_0011122,2025-05-14 08:49:00,BATCH_00104,RCP_001,PRESS_11,MACH_03,B,18.06,72.23,16.96,134.66,178.03,2.01,17.62,981.0,7.88,4.9,11.56,9.91,8.43,0.58,27.86,4,0,OK,0.0879
TIRE_0011123,2025-02-04 02:46:00,BATCH_00337,RCP_029,PRESS_07,MACH_08,C,27.19,51.29,18.8,138.26,179.13,2.0,20.09,1073.0,8.31,5.27,12.12,8.82,9.85,0.65,24.83,4,1,UniformityFail,0.0513
TIRE_0011124,2025-06-17 20:37:00,BATCH_00356,RCP_030,PRESS_10,MACH_08,B,20.47,40.04,10.77,114.9,177.37,2.3,16.86,,8.64,5.76,10.82,7.19,8.36,0.32,12.78,5,0,OK,0.0377
TIRE_0011125,2025-06-02 06:16:00,BATCH_00303,RCP_001,PRESS_01,MACH_07,A,15.83,66.17,1.54,105.19,175.81,2.27,16.68,765.0,8.1,5.39,10.75,13.22,10.12,0.94,21.51,4,0,OK,0.0753
TIRE_0011126,2025-04-13 00:50:00,BATCH_00256,RCP_005,PRESS_06,MACH_03,B,22.71,62.19,15.76,123.85,176.08,1.53,,1001.0,7.06,5.64,11.41,5.63,9.93,0.95,19.69,3,0,OK,0.0913
TIRE_0011127,2025-01-28 17:16:00,BATCH_00158,RCP_017,PRESS_12,MACH_03,B,27.73,54.07,14.01,127.89,173.14,2.18,18.81,987.0,8.11,4.92,11.74,8.37,4.92,0.58,20.71,5,0,OK,0.0536
TIRE_0011128,2025-02-02 05:36:00,BATCH_00365,RCP_004,PRESS_09,MACH_02,A,26.79,45.53,18.9,137.83,174.17,1.93,18.84,924.0,8.13,5.26,10.85,8.14,,0.67,17.8,5,0,OK,0.0454
TIRE_0011129,2025-01-17 01:27:00,BATCH_00004,RCP_014,PRESS_08,MACH_01,B,25.98,57.57,27.21,117.22,173.22,2.26,18.55,950.0,8.32,4.83,10.98,12.35,8.79,0.83,29.7,5,1,Separation,0.084
TIRE_0011130,2025-05-15 06:19:00,BATCH_00134,RCP_017,PRESS_11,MACH_02,B,16.23,68.31,4.08,93.62,175.9,1.34,18.03,951.0,7.89,4.86,10.63,8.23,,0.97,12.69,5,0,OK,0.0472
TIRE_0011131,2025-05-30 21:14:00,BATCH_00197,RCP_011,PRESS_12,MACH_05,C,19.22,44.6,25.24,113.19,174.42,1.66,20.83,963.0,7.2,5.01,10.98,6.45,5.05,0.88,11.31,5,0,OK,0.04
TIRE_0011132,2025-01-28 20:01:00,BATCH_00209,RCP_008,PRESS_03,MACH_08,C,25.76,38.74,9.51,129.42,176.14,1.29,18.65,843.0,8.25,5.69,11.78,10.85,4.93,0.96,19.37,5,0,OK,0.0372
TIRE_0011133,2025-02-14 10:55:00,BATCH_00370,RCP_024,PRESS_10,MACH_02,A,27.27,47.16,17.02,145.56,174.86,2.74,19.92,854.0,7.41,4.92,11.44,11.49,5.33,0.93,10.24,4,0,OK,0.0996
TIRE_0011134,2025-05-26 15:30:00,BATCH_00279,RCP_002,PRESS_09,MACH_06,A,16.24,56.19,1.99,137.56,175.61,1.99,17.81,876.0,8.17,5.05,11.74,9.23,6.51,0.82,16.28,4,0,OK,0.068
TIRE_0011135,2025-02-21 11:04:00,BATCH_00254,RCP_010,PRESS_10,MACH_08,C,28.14,32.26,8.47,107.01,179.05,2.45,19.26,883.0,7.8,5.84,11.58,8.5,7.91,0.7,11.79,5,0,OK,0.0304
TIRE_0011136,2025-04-14 14:08:00,BATCH_00382,RCP_029,PRESS_09,MACH_03,B,18.74,54.01,34.63,116.19,170.67,1.7,18.83,936.0,7.96,5.17,11.18,7.29,11.3,0.95,12.2,5,0,OK,0.1068
TIRE_0011137,2025-01-10 18:54:00,BATCH_00256,RCP_005,PRESS_07,MACH_03,C,23.5,53.21,20.28,118.31,172.27,2.77,18.3,1037.0,8.65,5.2,11.24,10.89,9.2,0.95,19.81,4,0,OK,0.0996
TIRE_0011138,2025-01-10 10:36:00,BATCH_00232,RCP_026,PRESS_02,MACH_01,B,20.93,41.92,7.98,128.13,171.03,2.52,16.13,1049.0,7.25,4.92,11.46,8.61,9.44,0.83,9.99,3,0,OK,0.1275
TIRE_0011139,2025-06-06 09:57:00,BATCH_00355,RCP_030,PRESS_11,MACH_06,C,19.88,45.68,23.81,114.82,175.44,0.99,16.97,945.0,8.36,5.4,11.25,6.35,6.43,0.95,17.85,5,0,OK,0.0407
TIRE_0011140,2025-02-15 08:56:00,BATCH_00053,RCP_011,PRESS_06,MACH_08,A,25.06,55.33,12.41,135.87,182.52,2.04,18.4,944.0,7.14,5.31,11.78,11.05,11.34,0.77,15.08,4,1,Crack,0.0986
TIRE_0011141,2025-06-25 16:26:00,BATCH_00181,RCP_029,PRESS_09,MACH_08,C,20.91,56.39,21.49,118.13,170.0,1.44,19.35,935.0,8.02,5.64,11.27,9.68,7.57,0.83,28.99,4,0,OK,0.0841
TIRE_0011142,2025-02-05 05:33:00,BATCH_00162,RCP_020,PRESS_09,MACH_01,B,27.05,19.61,19.24,93.93,177.22,2.64,18.75,827.0,8.63,5.27,11.24,11.98,5.44,0.71,15.62,5,1,Separation,0.0414
TIRE_0011143,2025-03-10 23:46:00,BATCH_00319,RCP_029,PRESS_04,MACH_06,C,26.69,15.0,18.68,124.38,174.01,1.9,17.84,997.0,8.09,5.27,11.57,9.07,7.23,1.0,16.84,4,0,OK,0.0483
TIRE_0011144,2025-02-01 21:54:00,BATCH_00061,RCP_028,PRESS_09,MACH_05,B,31.23,45.16,14.07,109.96,180.73,2.54,17.8,1041.0,7.68,5.79,10.88,10.04,11.19,0.99,9.65,5,0,OK,0.0394
TIRE_0011145,2025-03-08 06:47:00,BATCH_00086,RCP_022,PRESS_05,MACH_05,A,26.1,63.15,6.8,136.34,183.75,2.34,18.66,907.0,8.1,6.06,11.81,11.28,10.79,1.02,16.18,5,0,OK,0.0268
TIRE_0011146,2025-02-25 22:44:00,BATCH_00102,RCP_006,PRESS_08,MACH_06,C,28.04,55.95,18.06,123.49,174.92,1.8,21.21,952.0,8.52,5.19,12.18,12.67,5.81,0.8,18.62,5,0,OK,0.0574
TIRE_0011147,2025-05-10 18:10:00,BATCH_00209,RCP_008,PRESS_12,MACH_03,A,16.69,65.51,11.86,130.93,183.13,1.3,18.49,935.0,7.75,4.61,11.19,10.72,7.07,0.98,15.84,3,0,OK,0.0868
TIRE_0011148,2025-02-23 17:08:00,BATCH_00222,RCP_014,PRESS_11,MACH_03,B,23.31,64.29,6.35,136.84,175.12,2.09,16.63,1056.0,7.35,5.12,11.3,11.25,6.63,0.51,16.47,4,0,OK,0.0826
TIRE_0011149,2025-06-03 08:31:00,BATCH_00138,RCP_001,PRESS_05,MACH_04,B,18.31,69.5,18.47,98.1,180.15,2.15,19.86,991.0,8.03,5.44,10.59,8.49,8.57,1.02,3.7,4,0,OK,0.0553
TIRE_0011150,2025-01-11 13:22:00,BATCH_00376,RCP_003,PRESS_03,MACH_05,B,24.31,59.16,12.79,140.93,174.08,2.47,20.2,1019.0,8.15,5.68,12.54,11.38,12.15,0.51,9.28,3,0,OK,0.1204
TIRE_0011151,2025-02-25 13:30:00,BATCH_00360,RCP_023,PRESS_12,MACH_06,A,28.03,47.5,5.68,122.11,169.68,1.52,15.97,1056.0,8.95,4.84,11.81,9.86,5.53,0.6,21.62,5,0,OK,0.0398
TIRE_0011152,2025-05-25 23:06:00,BATCH_00270,RCP_018,PRESS_01,MACH_06,B,15.91,65.81,7.63,130.69,177.7,1.81,17.8,1008.0,8.89,5.38,12.15,9.21,4.56,0.71,17.91,3,0,OK,0.0679
TIRE_0011153,2025-05-29 13:32:00,BATCH_00253,RCP_006,PRESS_12,MACH_04,B,15.56,72.3,8.68,121.08,175.51,2.3,17.98,962.0,7.67,5.52,11.01,10.35,7.14,0.33,12.03,4,0,OK,0.0898
TIRE_0011154,2025-02-01 17:32:00,BATCH_00394,RCP_018,PRESS_07,MACH_04,A,29.71,42.25,29.39,135.37,172.45,1.96,18.66,958.0,8.04,5.75,11.14,7.21,10.13,0.6,3.84,4,0,OK,0.0944
TIRE_0011155,2025-05-01 12:38:00,BATCH_00369,RCP_001,PRESS_03,MACH_03,A,19.45,68.99,20.54,118.25,175.11,1.69,16.53,874.0,7.5,5.58,11.37,8.46,7.02,0.68,20.96,4,0,OK,0.1008
TIRE_0011156,2025-04-15 04:01:00,BATCH_00165,RCP_013,PRESS_05,MACH_01,C,18.19,63.03,23.11,107.93,172.73,1.68,20.03,848.0,7.91,5.21,11.58,6.42,9.33,0.72,20.97,5,0,OK,0.0672
TIRE_0011157,2025-05-07 14:35:00,BATCH_00315,RCP_008,PRESS_04,MACH_07,A,12.94,71.2,16.08,118.32,178.24,3.29,18.25,870.0,8.32,5.3,11.78,14.61,7.15,1.01,25.53,4,0,OK,0.0844
TIRE_0011158,2025-03-15 14:12:00,BATCH_00394,RCP_018,PRESS_08,MACH_05,C,24.7,50.52,0.0,109.7,177.74,2.04,19.21,1008.0,6.89,5.47,11.06,8.72,6.7,1.0,33.1,4,0,OK,0.0536
TIRE_0011159,2025-01-24 00:12:00,BATCH_00338,RCP_010,PRESS_11,MACH_08,B,25.47,60.29,31.25,123.67,176.36,1.2,18.25,1028.0,8.42,5.0,12.38,4.81,9.62,0.61,23.83,4,0,OK,0.0718
TIRE_0011160,2025-04-01 00:05:00,BATCH_00171,RCP_004,PRESS_07,MACH_02,A,20.77,60.22,38.83,111.44,179.4,2.15,20.63,853.0,7.61,5.77,11.39,10.44,7.31,1.03,21.46,5,0,OK,0.0672
